"Submission ID","Last updated","Submission started","Status","Current step","Initials","Municipality","Photo name","Photo link","Number of substrates","Placement (1)","Substrate Notes (1)","This isn't really a sign (1)","What is is? (e.g. graffiti, infrastructure, memorial, sticker) (1)","Number of typefaces on this substrate (up to 8) (1)","Typeface Style (8)","Copy (8)","Lettering Ontology (9)","Message Function (13)","Covid related? (12)","Text notes? (12)","Text Notes (9)","Typeface Style (14)","Copy (12)","Lettering Ontology (8)","Message Function (8)","Covid related? (9)","Text notes? (15)","Text Notes (12)","Typeface Style (11)","Copy (11)","Lettering Ontology (15)","Message Function (12)","Covid related? (11)","Text notes? (11)","Text Notes (11)","Typeface Style (12)","Copy (10)","Lettering Ontology (12)","Message Function (11)","Covid related? (14)","Text notes? (8)","Text Notes (8)","Typeface Style (13)","Copy (14)","Lettering Ontology (10)","Message Function (10)","Covid related? (10)","Text notes? (13)","Text Notes (14)","Typeface Style (10)","Copy (9)","Lettering Ontology (13)","Message Function (14)","Covid related? (15)","Text notes? (10)","Text Notes (10)","Typeface Style (9)","Copy (15)","Lettering Ontology (14)","Message Function (9)","Covid related? (8)","Text notes? (14)","Text Notes (15)","Typeface Style (15)","Copy (13)","Lettering Ontology (11)","Message Function (15)","Covid related? (13)","Text notes? (9)","Text Notes (13)","Overall confidence in your selections (0 lowest / 5 highest) (1)","Explain your reasoning (1)","Any additional information? (1)","Placement (2)","Substrate Notes (2)","This isn't really a sign (2)","What is is? (e.g. graffiti, infrastructure, memorial, sticker) (2)","Number of typefaces on this substrate (up to 8) (2)","Typeface Style (18)","Copy (23)","Lettering Ontology (23)","Message Function (17)","Covid related? (23)","Text notes? (18)","Text Notes (19)","Typeface Style (16)","Copy (20)","Lettering Ontology (18)","Message Function (19)","Covid related? (21)","Text notes? (20)","Text Notes (22)","Typeface Style (22)","Copy (19)","Lettering Ontology (16)","Message Function (18)","Covid related? (22)","Text notes? (17)","Text Notes (20)","Typeface Style (19)","Copy (16)","Lettering Ontology (22)","Message Function (22)","Covid related? (20)","Text notes? (21)","Text Notes (21)","Typeface Style (20)","Copy (21)","Lettering Ontology (21)","Message Function (23)","Covid related? (19)","Text notes? (22)","Text Notes (17)","Typeface Style (23)","Copy (17)","Lettering Ontology (17)","Message Function (16)","Covid related? (17)","Text notes? (16)","Text Notes (18)","Typeface Style (17)","Copy (22)","Lettering Ontology (19)","Message Function (21)","Covid related? (18)","Text notes? (19)","Text Notes (23)","Typeface Style (21)","Copy (18)","Lettering Ontology (20)","Message Function (20)","Covid related? (16)","Text notes? (23)","Text Notes (16)","Overall confidence in your selections (0 lowest / 5 highest) (2)","Explain your reasoning (2)","Any additional information? (2)","Placement","Substrate Notes","This isn't really a sign","What is is? (e.g. graffiti, infrastructure, memorial, sticker)","Number of typefaces on this substrate (up to 8)","Typeface Style (3)","Copy (5)","Lettering Ontology (2)","Message Function (2)","Covid related? (1)","Text notes? (7)","Text Notes (2)","Typeface Style (1)","Copy (6)","Lettering Ontology (4)","Message Function (1)","Covid related?","Text notes? (2)","Text Notes (1)","Typeface Style (7)","Copy (7)","Lettering Ontology","Message Function (6)","Covid related? (2)","Text notes? (1)","Text Notes (5)","Typeface Style (5)","Copy","Lettering Ontology (6)","Message Function (7)","Covid related? (4)","Text notes? (6)","Text Notes (6)","Typeface Style","Copy (4)","Lettering Ontology (1)","Message Function (5)","Covid related? (3)","Text notes? (4)","Text Notes","Typeface Style (6)","Copy (1)","Lettering Ontology (3)","Message Function (4)","Covid related? (7)","Text notes? (5)","Text Notes (3)","Typeface Style (2)","Copy (3)","Lettering Ontology (5)","Message Function","Covid related? (6)","Text notes? (3)","Text Notes (4)","Typeface Style (4)","Copy (2)","Lettering Ontology (7)","Message Function (3)","Covid related? (5)","Text notes?","Text Notes (7)","Overall confidence in your selections (0 lowest / 5 highest)","Explain your reasoning","Any additional information?","Placement (3)","Substrate Notes (3)","This isn't really a sign (3)","What is is? (e.g. graffiti, infrastructure, memorial, sticker) (3)","Number of typefaces on this substrate (up to 8) (3)","Typeface Style (25)","Copy (26)","Lettering Ontology (26)","Message Function (28)","Covid related? (30)","Text notes? (26)","Text Notes (29)","Typeface Style (31)","Copy (30)","Lettering Ontology (29)","Message Function (30)","Covid related? (31)","Text notes? (31)","Text Notes (31)","Typeface Style (24)","Copy (24)","Lettering Ontology (30)","Message Function (26)","Covid related? (28)","Text notes? (29)","Text Notes (28)","Typeface Style (29)","Copy (28)","Lettering Ontology (25)","Message Function (29)","Covid related? (26)","Text notes? (28)","Text Notes (24)","Typeface Style (26)","Copy (31)","Lettering Ontology (27)","Message Function (27)","Covid related? (25)","Text notes? (30)","Text Notes (25)","Typeface Style (30)","Copy (25)","Lettering Ontology (28)","Message Function (24)","Covid related? (27)","Text notes? (25)","Text Notes (30)","Typeface Style (27)","Copy (27)","Lettering Ontology (24)","Message Function (31)","Covid related? (29)","Text notes? (27)","Text Notes (26)","Typeface Style (28)","Copy (29)","Lettering Ontology (31)","Message Function (25)","Covid related? (24)","Text notes? (24)","Text Notes (27)","Overall confidence in your selections (0 lowest / 5 highest) (3)","Explain your reasoning (3)","Any additional information? (3)","Errors","Url","Network ID"
"debf99c0-7dc4-456e-b7ae-899c1aa74b14","Fri Nov 01 2024 15:41:00 GMT-0700 (Pacific Daylight Time)","Fri Nov 01 2024 15:40:00 GMT-0700 (Pacific Daylight Time)","finished","Ending","TK"," Fountain Valley","Fountain_Valley_camera_19","https://drive.google.com/file/d/1kR_TKbg6b_cL8nKWHusJX8cj4PF11bnr/view?usp=drive_link","1","Ground","","true","Chalk","1","Other","[illegible]","Chalk","Other","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","3","I cannot read the chalk","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=debf99c0-7dc4-456e-b7ae-899c1aa74b14","72e2c5f3ea075e8a486ca5d0ec20c60c"
"00bd64e6-9594-4197-91da-a90fbec7e404","Fri Nov 01 2024 15:40:00 GMT-0700 (Pacific Daylight Time)","Fri Nov 01 2024 15:37:00 GMT-0700 (Pacific Daylight Time)","finished","Ending","TK"," Fountain Valley","Fountain_Valley_camera_18","https://drive.google.com/file/d/1cQflYumEz9CaD6ORCaJ77wAfbklt0Hpq/view?usp=drive_link","1","Pole-mounted","Mounted at the top of a pole like object","false","","2","Sans Serif","**OC**BUS","Painted","Identification,Infrastructure","false","true","OC is slightly larger than BUS, the font also seems to be Futura","Sans Serif","OCBus.com","Painted","Advertisement,Infrastructure","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=00bd64e6-9594-4197-91da-a90fbec7e404","72e2c5f3ea075e8a486ca5d0ec20c60c"
"89547fa0-a52b-47d3-8c85-b3c28c05e5d3","Fri Nov 01 2024 15:37:00 GMT-0700 (Pacific Daylight Time)","Fri Nov 01 2024 15:33:00 GMT-0700 (Pacific Daylight Time)","finished","Ending","TK"," Fountain Valley","Fountain_Valley_camera_17","https://drive.google.com/file/d/1MXutOVQAm9oeHy6SWPTTgtrsYtQlCrk_/view?usp=drive_link","3","Pole-mounted","","false","","1","Sans Serif","**PARKING
ONLY**
MINIMUM
FINE $250","Painted","Advisement / Regulation","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Fascia","","false","","2","Quirky,Stylized","Stewart Roth's","Pan-face,Embossed (text out)","Identification","false","true","thin white perimeter","Serif","**FURNITURE**","Pan-face,Embossed (text out)","Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Window-placed","","false","","1","Serif","AMISH
FURNITURE","Decal","Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=89547fa0-a52b-47d3-8c85-b3c28c05e5d3","72e2c5f3ea075e8a486ca5d0ec20c60c"
"cb388eb0-b609-4308-a84e-70ac3f694645","Fri Nov 01 2024 15:33:00 GMT-0700 (Pacific Daylight Time)","Fri Nov 01 2024 15:28:00 GMT-0700 (Pacific Daylight Time)","finished","Ending","TK"," Fountain Valley","Fountain_Valley_camera_16","https://drive.google.com/file/d/15Jm0wCZkWysph_7W2yj3cUhGcF9yzuft/view?usp=drive_link","4","Window-placed","","false","","1","Sans Serif","**OPEN**","Printed","Operational information","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Window-stuck","","false","","1","Sans Serif","**18249**","Decal","Address","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Other-stuck","placed on door","false","","1","Sans Serif","**P
U
L
L**","Decal","Other","false","true","instructions, also the specific font is futura i believe","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Window-stuck","","false","","1","Sans Serif","_**Showroom Hours**_
Mon - Fri
9:00am - 5:00pm
Saturday
10:00am - 5:00pm
Sunday
By Appointment Only","Decal","Operational information","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=cb388eb0-b609-4308-a84e-70ac3f694645","72e2c5f3ea075e8a486ca5d0ec20c60c"
"7f73eb83-9426-4744-9556-468feada8f8f","Fri Nov 01 2024 15:27:00 GMT-0700 (Pacific Daylight Time)","Fri Nov 01 2024 15:25:00 GMT-0700 (Pacific Daylight Time)","finished","Ending","TK"," Fountain Valley","Fountain_Valley_camera_15","https://drive.google.com/file/d/1SHWCXSRxfFpXBN7k85jUPuU1ANQEqtR8/view?usp=drive_link","1","Fascia","","false","","2","Sans Serif","**STONE DELUXE**","Pan-face,Embossed (text out)","Identification","false","true","small spaces between letters","Sans Serif","**CABINETS - COUNTERTOPS - TILE - STONE - SLAB GALLERY**","Pan channel","Identification,Advertisement","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=7f73eb83-9426-4744-9556-468feada8f8f","72e2c5f3ea075e8a486ca5d0ec20c60c"
"e8cda7cf-0caa-4ea7-b438-d09a351bca1d","Fri Nov 01 2024 15:24:00 GMT-0700 (Pacific Daylight Time)","Fri Nov 01 2024 15:22:00 GMT-0700 (Pacific Daylight Time)","finished","Ending","TK"," Fountain Valley","Fountain_Valley_camera_14","https://drive.google.com/file/d/1dhLgiOCwmk9PG4dBGG1pNnYX-7NN9Nsl/view?usp=drive_link","1","Ground","","true","Seems to be chalk on the ground","1","Other","S[illegible]4'T,5'","Handmade,Chalk","Other","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","3","I have no idea what this says or is referring to","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=e8cda7cf-0caa-4ea7-b438-d09a351bca1d","72e2c5f3ea075e8a486ca5d0ec20c60c"
"164ac113-a515-4c2b-b56d-2bb2f4ea82e4","Fri Nov 01 2024 15:21:00 GMT-0700 (Pacific Daylight Time)","Fri Nov 01 2024 15:20:00 GMT-0700 (Pacific Daylight Time)","finished","Ending","TK"," Fountain Valley","Fountain_Valley_camera_13","https://drive.google.com/file/d/1FKafh5seZ9uYYp3iVdgf6Byd2g9fVgF_/view?usp=drive_link","1","Banner","","false","","1","Slab Serif","**AMISH SOLID WOOD
FURNITURE**","Printed","Identification","false","true","text is centered on the sign","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=164ac113-a515-4c2b-b56d-2bb2f4ea82e4","72e2c5f3ea075e8a486ca5d0ec20c60c"
"2c7f72b5-7884-4d55-b781-3a1742002265","Fri Nov 01 2024 15:20:00 GMT-0700 (Pacific Daylight Time)","Fri Nov 01 2024 15:17:00 GMT-0700 (Pacific Daylight Time)","finished","Ending","TK"," Fountain Valley","Fountain_Valley_camera_12","https://drive.google.com/file/d/1uG6UbwsiXyN_sum6hkc-Zcy_GrRl2obt/view?usp=drive_link","1","Fascia","","false","","2","Serif","_**PAN-PACIFIC**_","Pan-face","Identification","false","false","","Serif","MECHANICAL","Painted","Identification","false","true","there are spaces between each letter","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=2c7f72b5-7884-4d55-b781-3a1742002265","72e2c5f3ea075e8a486ca5d0ec20c60c"
"7038ef1b-45ae-4957-a0d4-f1872750c422","Fri Nov 01 2024 15:16:00 GMT-0700 (Pacific Daylight Time)","Fri Nov 01 2024 15:11:00 GMT-0700 (Pacific Daylight Time)","finished","Ending","TK"," Fountain Valley","Fountain_Valley_camera_11","https://drive.google.com/file/d/1YKbgy0RKvBGRqCpAJ95YZe32k5_CyYBQ/view?usp=drive_link","2","Window-stuck","","false","","1","Sans Serif","_**Showroom Hours**_
Mon -Fri
9:00am - 5:00pm
Saturday
10:00am - 5:00pm
Sunday
By Appointment Only","Decal","Operational information","false","true","All of the text is centered","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Window-placed","it seems to be hanging on the inside of the window","false","","1","Sans Serif","_**Showroom Hours**_
Mon - Fri
9:00am - 5:00pm
Saturday
10:00am - 5:00pm
Sunday
By Appointment Only","Printed","Operational information","false","true","all the text is centered, this is behind the same text place on the window in decal form","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=7038ef1b-45ae-4957-a0d4-f1872750c422","72e2c5f3ea075e8a486ca5d0ec20c60c"
"6e8742ae-60da-4598-892f-0d49d286ebd0","Fri Nov 01 2024 15:10:00 GMT-0700 (Pacific Daylight Time)","Fri Nov 01 2024 15:08:00 GMT-0700 (Pacific Daylight Time)","finished","Ending","TK"," Fountain Valley","Fountain_Valley_camera_10","https://drive.google.com/file/d/1p5Rkhro8gRvtzSdHnpLaO5NUwe8RhXn7/view?usp=drive_link","2","Fascia","","false","","1","Sans Serif","**STONE DELUXE**","Pan-face,Embossed (text out)","Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Fascia","","false","","1","Sans Serif","**CABINETS - COUNTERTOPS - TILE - STONE - SLAB GALLERY**","Pan channel","Identification,Advertisement","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=6e8742ae-60da-4598-892f-0d49d286ebd0","72e2c5f3ea075e8a486ca5d0ec20c60c"
"5f85a2bd-5976-4bc3-9fe1-60a8fd1be838","Fri Nov 01 2024 15:07:00 GMT-0700 (Pacific Daylight Time)","Fri Nov 01 2024 15:03:00 GMT-0700 (Pacific Daylight Time)","finished","Ending","TK"," Fountain Valley","Fountain_Valley_camera_9","https://drive.google.com/file/d/1kVRSElX7QsX8FMZT10ayTJLjaGINUCu5/view?usp=drive_link","1","Post and panel","","false","","4","Sans Serif","**FOR LEASE**","Painted","Advertisement","false","false","","Stylized","TIDEMARK","Painted","Advertisement","false","false","","Sans Serif","AVAILABLE","Painted","Advertisement","false","false","","Sans Serif","JIM SNYDER
DRE 00872220
PAT LACEY
DRE 00988663
WILL GREUBEL
DRE 02039807","Painted","Advertisement,Menu of options","false","true","the ""DRE #"" accompanying eat name is the same typeface but is much smaller","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=5f85a2bd-5976-4bc3-9fe1-60a8fd1be838","72e2c5f3ea075e8a486ca5d0ec20c60c"
"316b0178-ce0e-415d-a1e9-4e27a381bc09","Fri Nov 01 2024 15:02:00 GMT-0700 (Pacific Daylight Time)","Fri Nov 01 2024 15:00:00 GMT-0700 (Pacific Daylight Time)","finished","Ending","TK"," Fountain Valley","Fountain_Valley_camera_8","https://drive.google.com/file/d/1nZY9nKX82MKQjlrVvyqylKtWxlceO6Kz/view?usp=drive_link","1","Pole-mounted","sign is hanging upside down by the bottom of the sign","false","","2","Sans Serif","**CAUTION**","Painted","Advisement / Regulation","false","false","","Sans Serif","**WATCH
FOR
MOVING
VEHICLES**","Painted","Advisement / Regulation","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","The typefaces only differ in color and size","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=316b0178-ce0e-415d-a1e9-4e27a381bc09","72e2c5f3ea075e8a486ca5d0ec20c60c"
"6a9a1645-95f1-47fc-a67d-96ed0d2f7463","Fri Nov 01 2024 14:59:00 GMT-0700 (Pacific Daylight Time)","Fri Nov 01 2024 14:57:00 GMT-0700 (Pacific Daylight Time)","finished","Ending","TK"," Fountain Valley","Fountain_Valley_camera_7","https://drive.google.com/file/d/1sxd5wad6tG3N1A53JdP3Sh1Dr1cUbkmV/view?usp=drive_link","1","Freestanding","sign is placed in the dirt","false","","3","Serif","CORT","Printed","Advertisement,Identification","false","false","","Sans Serif","FURNITURE","Printed","Identification,Advertisement","false","false","","Stylized","***SALE***","Printed","Advertisement","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=6a9a1645-95f1-47fc-a67d-96ed0d2f7463","72e2c5f3ea075e8a486ca5d0ec20c60c"
"22a06acb-7674-4ed6-9644-97a8953a8341","Fri Nov 01 2024 14:56:00 GMT-0700 (Pacific Daylight Time)","Fri Nov 01 2024 14:48:00 GMT-0700 (Pacific Daylight Time)","finished","Ending","TK"," Fountain Valley","Fountain_Valley_camera_6","https://drive.google.com/file/d/11Cd-NPU04-hjrNPyzBV_wusI8Pmrrhch/view?usp=drive_link","1","Freestanding","","false","","3","Serif","J_ONATHONS_","Printed","Advertisement","false","true","J is slightly larger than other letters","Sans Serif","COASTAL LIVING","Printed","Advertisement","false","false","","Sans Serif","**furniture
lighting
faux florals
accessories
design**","Printed","Advertisement","false","true","Font is a bit different than standard sans serif, mainly the left wing of ""f"" is cut short","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=22a06acb-7674-4ed6-9644-97a8953a8341","72e2c5f3ea075e8a486ca5d0ec20c60c"
"1423a7bc-ce9c-49e6-906a-0444afced7cc","Fri Nov 01 2024 14:47:00 GMT-0700 (Pacific Daylight Time)","Wed Oct 30 2024 11:44:00 GMT-0700 (Pacific Daylight Time)","finished","Ending","TK"," Fountain Valley","Fountain_Valley_camera_5","https://drive.google.com/file/d/1ZXG215YQ9vrTthNbni0yzfeZSbNiHanN/view?usp=drive_link","4","Pylon","","false","","2","Sans Serif","**E**uclid","Pan-face","Address,Identification,Joint tenant","false","true","The ""E"" is significantly larger than the rest of the text","Sans Serif","405","Pan-face","Identification,Address,Joint tenant","false","true","there is a small perimeter around the text, and it is located above the other Typeface","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","4","I am unsure if I formatted a multi-typeface fragment correctly","","Pylon","","false","","1","Sans Serif","*SHERWIN WILLIAMS*","Pan-face","Joint tenant,Identification","false","true","The ""S"" in Sherwin, and ""W"" in Williams are slightly taller than the rest of the letters. There is also a small copy-right symbol located after the text.","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","4","I put Identification for message function, although I'm not sure if that is correct","","Pylon","","false","","1","Serif","JONATHONS","Printed,Pan channel","Advertisement,Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","4","unsure whether or not this counts as identification","each letter is spaced out a bit","Pylon","","false","","1","Sans Serif","AVAILABLE","Printed,Pan channel","Identification,Advertisement","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","4","unsure if this counts as identifications","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=1423a7bc-ce9c-49e6-906a-0444afced7cc","72e2c5f3ea075e8a486ca5d0ec20c60c"
